Date,Open,High,Low,Close,Volume,Currency
2020-11-19,0.06801900267601013,0.06802099943161011,0.037390001118183136,0.038196999579668045,38755818,USD
2020-11-20,0.038196999579668045,0.04295700043439865,0.03357899934053421,0.03587799891829491,17329732,USD
2020-11-21,0.03587799891829491,0.03986399993300438,0.03267199918627739,0.037810999900102615,16055734,USD
2020-11-22,0.037810999900102615,0.04206499829888344,0.035262998193502426,0.04160299897193909,10629011,USD
2020-11-23,0.0416020005941391,0.053922999650239944,0.03852900117635727,0.04693099856376648,24675225,USD
2020-11-24,0.04704099893569946,0.05253300070762634,0.03996500000357628,0.04145599901676178,17452316,USD
2020-11-25,0.041593000292778015,0.044039998203516006,0.037891000509262085,0.03907199949026108,13938911,USD
2020-11-26,0.039037998765707016,0.03911000117659569,0.03204900026321411,0.035771001130342484,8755447,USD
2020-11-27,0.03580399975180626,0.03885199874639511,0.03303299844264984,0.036646999418735504,8538122,USD
2020-11-28,0.036646999418735504,0.04036099836230278,0.036646999418735504,0.03773200139403343,7100519,USD
2020-11-29,0.03767799958586693,0.03952600061893463,0.036612000316381454,0.0372919999063015,3346146,USD
2020-11-30,0.03729100152850151,0.03906099870800972,0.03593600168824196,0.036977000534534454,4516056,USD
2020-12-01,0.037060998380184174,0.038314998149871826,0.034352000802755356,0.03525400161743164,5112940,USD
2020-12-02,0.03525400161743164,0.037046998739242554,0.03430800139904022,0.03613800182938576,4428554,USD
2020-12-03,0.03613800182938576,0.04061200097203255,0.03610000014305115,0.038881998509168625,5946040,USD
2020-12-04,0.03850400075316429,0.043567001819610596,0.037491001188755035,0.03965799883008003,12591495,USD
2020-12-05,0.03955899924039841,0.04572800174355507,0.03786399960517883,0.04499699920415878,11798358,USD
2020-12-06,0.04507799819111824,0.04904099926352501,0.042497001588344574,0.04315200075507164,14891394,USD
2020-12-07,0.04287299886345863,0.05500499904155731,0.04217899963259697,0.05215900018811226,23093401,USD
2020-12-08,0.05220799893140793,0.06237500160932541,0.05048400163650513,0.05319900065660477,51832476,USD
2020-12-09,0.05340399965643883,0.059539999812841415,0.044690001755952835,0.055962998420000076,34283876,USD
2020-12-10,0.05590000003576279,0.05723600089550018,0.04820600152015686,0.04928699880838394,16114612,USD
2020-12-11,0.04927099868655205,0.04927099868655205,0.042458999902009964,0.04569099843502045,16568694,USD
2020-12-12,0.04568000137805939,0.05372599884867668,0.045545000582933426,0.05127499997615814,14899458,USD
2020-12-13,0.05134899914264679,0.055098000913858414,0.04902099817991257,0.0515809990465641,12064336,USD
2020-12-14,0.05155099928379059,0.05652900040149689,0.05057099834084511,0.05241899937391281,14636797,USD
2020-12-15,0.05234700068831444,0.053339000791311264,0.04855699837207794,0.04916900023818016,10001797,USD
2020-12-16,0.04928800091147423,0.05202300101518631,0.04637699946761131,0.05148199945688248,12608574,USD
